time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-01-21T09:00:11.614Z,39.8605,-120.4817,7.5663,1.27,ml,18,141,0.038,0.1139,nn,nn00435342,2014-01-21T14:04:29.672Z,"5km N of Portola, California",earthquake
2014-01-21T09:00:10.050Z,33.1516667,-115.6445,0,1.45,ml,29,90,0.03533,0.19,ci,ci11416178,2014-01-23T20:26:20.160Z,"12km WNW of Calipatria, California",earthquake
2014-01-21T08:54:32.970Z,36.013,-117.8043333,1.86,0.72,ml,8,85,0.03067,0.16,ci,ci11416170,2014-01-21T20:43:34.748Z,"40km N of Inyokern, California",earthquake
2014-01-21T08:40:37.500Z,49.0079,156.4282,46.96,4.6,mb,,173,4.183,0.93,us,usb000m5jt,2014-01-21T16:43:15.832Z,"187km S of Severo-Kuril'sk, Russia",earthquake
2014-01-21T08:39:14.693Z,39.6618,-119.6941,9.4793,0.29,ml,5,151,0.119,0.0536,nn,nn00435350,2014-01-21T13:39:53.106Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-21T08:33:16.910Z,36.0406667,-117.8193333,2.63,-0.11,ml,8,99,0.04408,0.1,ci,ci11416162,2014-01-21T20:41:48.502Z,"43km N of Inyokern, California",earthquake
2014-01-21T08:24:34.000Z,62.388,-149.1028,31.9,1.3,ml,5,190.799984736001,0.4590391,0.32,ak,ak11141462,2014-01-21T08:39:19.041Z,"46km ENE of Y, Alaska",earthquake
2014-01-21T08:17:58.450Z,33.2776667,-116.8321667,9.15,2.13,ml,67,28,0.07993,0.19,ci,ci11416154,2014-01-23T06:01:35.417Z,"18km S of Aguanga, California",earthquake
2014-01-21T08:16:31.100Z,44.7305,-110.8032,7.4,1.6,Ml,,75.6,0.06288207,0.15,uu,uu60052472,2014-01-21T22:55:43.678Z,"25km ENE of West Yellowstone, Montana",earthquake
2014-01-21T08:11:54.300Z,38.8142,-122.816,2.6,0.9,Md,,86.4,0.00898315,0.03,nc,nc72144185,2014-01-21T08:43:03.717Z,"6km NW of The Geysers, California",earthquake
2014-01-21T08:10:28.100Z,36.6445,-121.2753,4.8,1.3,Md,,140.4,0.01796631,0.08,nc,nc72144180,2014-01-21T10:14:03.861Z,"20km SSE of Ridgemark, California",earthquake
2014-01-21T08:06:25.400Z,38.8363,-122.8258,2.6,1.1,Md,,46.8,0.00898315,0.02,nc,nc72144175,2014-01-21T09:49:06.068Z,"8km NW of The Geysers, California",earthquake
2014-01-21T08:00:00.230Z,-19.858,-69.2212,101.35,4.7,mb,,84,0.19,0.95,us,usb000m5jh,2014-01-21T16:02:27.449Z,"104km ENE of Iquique, Chile",earthquake
2014-01-21T07:58:56.110Z,7.0074,-73.1589,141.48,4.5,mb,,120,1.076,0.79,us,usb000m5jn,2014-01-21T16:01:35.386Z,"6km S of Giron, Colombia",earthquake
2014-01-21T07:54:08.000Z,60.7022,-147.3934,5,1.4,ml,11,161.999987040001,0.2281721,0.52,ak,ak11141451,2014-01-21T17:06:05.670Z,"70km E of Whittier, Alaska",earthquake
2014-01-21T07:50:33.800Z,44.7322,-110.8045,6.7,1.4,Ml,,75.6,0.06288207,0.15,uu,uu60052467,2014-01-21T22:21:48.445Z,"24km ENE of West Yellowstone, Montana",earthquake
2014-01-21T07:45:43.000Z,44.7297,-110.8047,7.2,1.1,Ml,,86.4,0.06288207,0.15,uu,uu60052462,2014-01-21T22:12:33.369Z,"24km ENE of West Yellowstone, Montana",earthquake
2014-01-21T07:42:31.200Z,43.7356,-111.11,3.4,1.5,Md,24,93.6,0.26410469,0.21,mb,mb14231807,2014-01-23T00:45:11.548Z,"1km N of Driggs, Idaho",earthquake
2014-01-21T07:21:21.300Z,44.7372,-110.8035,7.8,0.9,Ml,,129.6,0.06288207,0.13,uu,uu60052452,2014-01-21T21:34:03.080Z,"25km ENE of West Yellowstone, Montana",earthquake
2014-01-21T07:10:35.010Z,36.1345,-118.0561667,0.8,1.38,ml,19,80,0.1639,0.11,ci,ci11416146,2014-01-21T20:25:50.040Z,"52km S of Lone Pine, California",earthquake
2014-01-21T07:03:10.690Z,33.9928333,-116.9891667,17.53,1.79,ml,76,30,0.06921,0.11,ci,ci11416138,2014-01-21T20:24:30.070Z,"2km NNW of Cherry Valley, California",earthquake
2014-01-21T07:01:12.500Z,38.8018,-122.79,3.8,1,Md,,54,0.00898315,0.02,nc,nc72144160,2014-01-21T09:14:02.183Z,"3km NW of The Geysers, California",earthquake
2014-01-21T06:55:23.000Z,53.4276,-163.6294,25.6,2.8,ml,14,226.799981856001,1.184878,0.32,ak,ak11141445,2014-01-21T17:03:41.393Z,"159km S of False Pass, Alaska",earthquake
2014-01-21T06:54:44.800Z,18.6257,-66.957,29,2.6,Md,3,280.8,0.21379904,0.63,pr,pr14021008,2014-01-21T20:06:11.380Z,"15km NNE of Isabela, Puerto Rico",earthquake
2014-01-21T06:44:17.500Z,44.7498,-111.2323,11.9,1.6,Ml,,111.6,0.02694946,0.13,uu,uu60052447,2014-01-21T18:07:25.572Z,"14km NW of West Yellowstone, Montana",earthquake
2014-01-21T06:44:03.300Z,44.7308,-110.8032,5.8,0.9,Md,,129.6,0.06288207,0.06,uu,uu60002625,2014-01-21T18:10:30.609Z,"25km ENE of West Yellowstone, Montana",earthquake
2014-01-21T06:39:47.400Z,44.7257,-110.7983,6.7,1.5,Ml,,165.6,0.07186522,0.11,uu,uu60052442,2014-01-21T18:03:15.513Z,"25km ENE of West Yellowstone, Montana",earthquake
2014-01-21T06:30:16.900Z,18.8887,-66.597,56,2.9,Md,5,273.6,0.55875211,0.33,pr,pr14021001,2014-01-21T09:48:24.085Z,"47km NNE of Arecibo, Puerto Rico",earthquake
2014-01-21T06:00:53.060Z,32.2978333,-117.7356667,21.38,2.5,ml,18,228,0.5909,0.46,ci,ci11416122,2014-01-23T20:34:44.191Z,"66km W of Rosarito, Mexico",earthquake
2014-01-21T06:00:47.784Z,38.5147,-118.5438,0,0.14,ml,3,247,0.115,0.0248,nn,nn00435582,2014-01-22T21:21:35.806Z,"7km E of Hawthorne, Nevada",earthquake
2014-01-21T06:00:08.400Z,44.7318,-110.8055,8,2.4,Ml,,75.6,0.06288207,0.13,uu,uu60052437,2014-01-21T17:57:30.460Z,"24km ENE of West Yellowstone, Montana",earthquake
2014-01-21T05:59:59.313Z,38.5532,-118.4538,4.8271,0.08,ml,4,180,0.092,0.0134,nn,nn00435538,2014-01-22T18:24:01.724Z,"15km ENE of Hawthorne, Nevada",earthquake
2014-01-21T05:55:10.600Z,19.0939,-67.0084,30,2.8,Md,3,334.8,0.7815343,0.1,pr,pr14021000,2014-01-21T08:38:33.100Z,"65km N of Isabela, Puerto Rico",earthquake
2014-01-21T05:54:00.000Z,38.8518,-122.7573,1.1,1.1,Md,,144,0.01796631,0.02,nc,nc72144135,2014-01-21T06:34:04.795Z,"4km NW of Cobb, California",earthquake
2014-01-21T05:40:53.400Z,38.8487,-122.7662,2.2,1.7,Md,,190.8,0.00898315,0.01,nc,nc72144130,2014-01-21T08:43:03.715Z,"4km NW of Cobb, California",earthquake
2014-01-21T05:40:48.800Z,38.8525,-122.7607,2,2,Md,,82.8,0.01796631,0.05,nc,nc72144125,2014-01-21T08:11:05.288Z,"4km NW of Cobb, California",earthquake
2014-01-21T05:37:50.600Z,38.7897,-122.7453,2,0.9,Md,,75.6,0.00898315,0.01,nc,nc72144115,2014-01-21T08:11:05.286Z,"1km NE of The Geysers, California",earthquake
2014-01-21T05:31:30.260Z,36.1378333,-118.0626667,1.97,1.48,ml,18,81,0.1694,0.12,ci,ci11416114,2014-01-21T20:03:24.640Z,"51km S of Lone Pine, California",earthquake
2014-01-21T05:13:21.500Z,12.9548,-88.5592,70.43,4.3,mb,,179,0.978,1.22,us,usb000m5i6,2014-01-21T13:15:57.057Z,"36km S of Puerto El Triunfo, El Salvador",earthquake
2014-01-21T04:55:33.100Z,38.8223,-122.8127,4,0.6,Md,,147.6,0,0.02,nc,nc72144100,2014-01-21T06:34:04.796Z,"6km NW of The Geysers, California",earthquake
2014-01-21T04:38:38.563Z,38.5705,-118.4266,8,0.74,ml,4,205,0.094,,nn,nn00435332,2014-01-22T18:23:08.498Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-21T04:36:08.000Z,61.4185,-149.4687,32.5,1.9,ml,10,111.599991072001,0.2362569,0.48,ak,ak11141415,2014-01-21T05:24:09.770Z,"12km SE of Knik-Fairview, Alaska",earthquake
2014-01-21T04:23:27.679Z,38.5705,-118.4266,8,0.66,ml,4,205,0.094,,nn,nn00435331,2014-01-22T18:22:51.196Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-21T04:16:43.800Z,38.833,-122.7783,1.2,1.4,Md,,50.4,0.00898315,0.04,nc,nc72144090,2014-01-21T05:37:03.530Z,"4km WNW of Cobb, California",earthquake
2014-01-21T03:46:19.297Z,37.1615,-115.5987,7.9341,1.05,ml,6,165,0.312,0.0719,nn,nn00435580,2014-01-22T21:21:33.441Z,"44km WSW of Alamo, Nevada",earthquake
2014-01-21T03:41:11.188Z,38.5691,-118.4405,8.0535,0.56,ml,6,124,0.087,0.0452,nn,nn00435336,2014-01-21T05:19:23.402Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-21T03:34:25.000Z,63.0883,-151.4433,10.9,2.3,ml,23,50.3999959680003,0.3880722,1,ak,ak11141408,2014-01-21T04:12:11.366Z,"109km NW of Talkeetna, Alaska",earthquake
2014-01-21T03:13:24.410Z,33.3653333,-116.4136667,20.35,1.08,ml,13,260,0.158,0.21,ci,ci11416106,2014-01-21T20:00:19.426Z,"12km NNW of Borrego Springs, California",earthquake
2014-01-21T03:06:27.300Z,37.3137,-122.2215,4.4,0.2,Md,,118.8,0.03593261,0.06,nc,nc72144080,2014-01-23T01:21:06.455Z,"7km S of Portola Valley, California",earthquake
2014-01-21T03:06:01.300Z,37.6703,-118.8795,5,1.1,Md,,176.4,0.02694946,0.04,nc,nc72144075,2014-01-21T04:42:02.560Z,"8km ENE of Mammoth Lakes, California",earthquake
2014-01-21T02:57:34.430Z,34.0358333,-117.2371667,17.73,2.05,ml,85,27,0.07908,0.11,ci,ci11416098,2014-01-21T19:56:35.790Z,"2km ESE of Loma Linda, California",earthquake
2014-01-21T02:51:09.780Z,36.0008333,-117.7903333,2.29,0.03,ml,8,65,0.02368,0.08,ci,ci11416090,2014-01-21T19:10:54.141Z,"39km N of Inyokern, California",earthquake
2014-01-21T02:39:16.590Z,34.297,-117.4423333,15.77,0.87,ml,6,124,0.02971,0.04,ci,ci37169901,2014-01-21T19:12:07.908Z,"11km SSW of Oak Hills, California",earthquake
2014-01-21T02:38:58.130Z,34.1203333,-117.4591667,3.69,0.97,ml,21,102,0.02675,0.13,ci,ci11416082,2014-01-21T19:08:04.670Z,"3km NW of Fontana, California",earthquake
2014-01-21T02:30:24.939Z,38.5537,-118.4612,8.0726,0.15,ml,4,184,0.089,0.007,nn,nn00435579,2014-01-22T21:21:28.010Z,"14km ENE of Hawthorne, Nevada",earthquake
2014-01-21T02:22:00.392Z,38.5731,-118.4455,5.688,0.34,ml,5,169,0.082,0.0699,nn,nn00435534,2014-01-22T18:23:08.765Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-21T02:20:54.887Z,38.5678,-118.4428,8.2339,1.78,ml,8,167,0.087,0.1349,nn,nn00435327,2014-01-21T05:19:19.472Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-21T02:18:00.241Z,39.6651,-119.6934,8.5056,0.23,ml,4,149,0.121,0.0825,nn,nn00435339,2014-01-21T05:19:29.512Z,"2km NE of Spanish Springs, Nevada",earthquake
2014-01-21T02:15:24.500Z,40.1893,-121.0468,0,2.1,Md,,115.2,0.34135981,0.19,nc,nc72144055,2014-01-21T03:58:02.667Z,"9km NW of Greenville, California",earthquake
2014-01-21T02:06:20.442Z,38.5225,-118.5098,0,0.17,ml,3,227,0.106,0.0182,nn,nn00435325,2014-01-22T18:12:38.423Z,"10km E of Hawthorne, Nevada",earthquake
2014-01-21T01:51:59.842Z,38.6082,-118.4043,16,0.9,ml,4,239,0.094,,nn,nn00435324,2014-01-22T18:12:24.310Z,"21km ENE of Hawthorne, Nevada",earthquake
2014-01-21T01:39:14.400Z,44.8901,-113.0825,6.9,1.2,Md,12,176.4,0.17696811,0.07,mb,mb14705656,2014-01-23T00:45:06.538Z,"47km NW of Lima, Montana",earthquake
2014-01-21T01:33:23.960Z,33.679,-116.7491667,17.13,0.46,ml,14,127,0.04337,0.09,ci,ci11416066,2014-01-21T19:04:19.072Z,"7km SSW of Idyllwild-Pine Cove, California",earthquake
2014-01-21T01:33:08.600Z,19.4688,-155.9172,10,1.8,Md,,194.4,0.01796631,0.22,hv,hv60627891,2014-01-21T01:36:19.595Z,"3km S of Captain Cook, Hawaii",earthquake
2014-01-21T01:32:33.000Z,62.0556,-150.5827,52.4,3,ml,72,32.3999974080002,0.3198002,0.82,ak,ak11141277,2014-01-21T09:35:11.878Z,"38km SW of Talkeetna, Alaska",earthquake
2014-01-21T01:29:13.160Z,-15.2497,-175.0512,10,5.9,mwp,,47,7.064,1.36,us,usb000m5ge,2014-01-21T20:48:16.000Z,"159km WNW of Hihifo, Tonga",earthquake
2014-01-21T01:23:49.900Z,37.662,-118.8278,3.4,0.3,Md,,136.8,0.01796631,0.03,nc,nc72145030,2014-01-22T18:04:03.505Z,"12km E of Mammoth Lakes, California",earthquake
2014-01-21T01:05:23.400Z,38.8242,-122.8437,2.2,1.2,Md,,75.6,0.00898315,0.03,nc,nc72144030,2014-01-21T02:49:05.140Z,"9km NW of The Geysers, California",earthquake
2014-01-21T00:50:53.000Z,51.4357,-178.9869,28.4,2.8,ml,12,309.599975232002,0.350343,0.62,ak,ak11141271,2014-01-21T08:53:33.674Z,"21km NNE of Amatignak Island, Alaska",earthquake
2014-01-21T00:44:20.200Z,38.8192,-122.788,2.8,0.4,Md,,108,0.00898315,0.02,nc,nc72144025,2014-01-21T01:15:04.860Z,"5km W of Cobb, California",earthquake
2014-01-21T00:43:58.400Z,38.8195,-122.791,3.5,1.1,Md,,54,0.00898315,0.02,nc,nc72144020,2014-01-21T01:03:03.512Z,"5km W of Cobb, California",earthquake
2014-01-21T00:36:16.910Z,35.032,-117.6798333,0.01,1.52,ml,23,101,0.09832,0.12,ci,ci11416058,2014-01-21T19:00:52.710Z,"4km NW of Boron, California",quarry_blast
2014-01-21T00:36:06.000Z,61.436,-151.1382,58.3,2.2,ml,21,86.3999930880005,0.1886462,0.53,ak,ak11141265,2014-01-21T00:43:28.875Z,"63km W of Big Lake, Alaska",earthquake
2014-01-21T00:33:54.100Z,37.6093,-118.8193,11.2,0.9,Md,,86.4,0.01796631,0.02,nc,nc72144015,2014-01-21T01:03:03.510Z,"14km ESE of Mammoth Lakes, California",earthquake
2014-01-21T00:06:08.200Z,39.3092,-111.2993,-1,1.5,Ml,,75.6,0.07186522,0.11,uu,uu60052427,2014-01-22T18:16:31.668Z,"23km WNW of Orangeville, Utah",earthquake
2014-01-21T00:02:25.000Z,65.0024,-147.327,9.5,1.2,ml,7,161.999987040001,0.1230692,0.2,ak,ak11141262,2014-01-21T00:11:19.325Z,"24km NNE of Badger, Alaska",earthquake
2014-01-20T23:47:33.700Z,36.8165,-121.5357,4.1,2.7,Md,,28.8,0.03593261,0.08,nc,nc72144000,2014-01-23T02:50:06.216Z,"3km S of San Juan Bautista, California",earthquake
2014-01-20T23:42:53.300Z,38.8415,-122.8373,2.4,0.8,Md,,72,0,0.02,nc,nc72143995,2014-01-21T00:11:02.861Z,"10km WNW of Cobb, California",earthquake
2014-01-20T23:28:45.600Z,47.2685,-113.6676,19.9,1.1,Md,13,122.4,0.12127256,0.11,mb,mb14916429,2014-01-23T00:45:01.527Z,"17km NW of Seeley Lake, Montana",earthquake
2014-01-20T23:21:55.100Z,36.8108,-121.5362,3.4,1.5,Md,,57.6,0.03593261,0.08,nc,nc72143985,2014-01-21T01:40:07.583Z,"3km S of San Juan Bautista, California",earthquake
2014-01-20T23:15:15.000Z,61.5862,-148.221,23.5,1.7,ml,7,154.799987616001,0.2066125,0.41,ak,ak11141193,2014-01-20T23:21:28.155Z,"38km E of Lazy Mountain, Alaska",earthquake
2014-01-20T22:53:48.100Z,37.3118,-122.102,0,1.4,Md,,144,0.04491576,0.12,nc,nc72143980,2014-01-21T01:15:04.861Z,"4km S of Loyola, California",earthquake
2014-01-20T22:47:36.562Z,39.6577,-119.6929,13.2525,0.19,ml,5,153,0.116,0.0825,nn,nn00435334,2014-01-21T04:57:00.162Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-20T22:39:41.000Z,38.8378,-122.8042,2.1,0.8,Md,,64.8,0.01796631,0.01,nc,nc72143975,2014-01-20T23:31:03.315Z,"7km WNW of Cobb, California",earthquake
2014-01-20T22:39:10.700Z,38.7588,-122.7343,2.4,1,Md,,158.4,0.00898315,0.02,nc,nc72143970,2014-01-21T00:50:07.126Z,"2km SE of The Geysers, California",earthquake
2014-01-20T22:38:27.720Z,33.5026667,-116.7591667,1.98,0.38,ml,17,95,0.06518,0.13,ci,ci11416034,2014-01-22T23:36:58.770Z,"9km SW of Anza, California",earthquake
2014-01-20T22:35:42.010Z,33.8593333,-117.5081667,0.01,0.76,ml,8,166,0.1055,0.09,ci,ci11416042,2014-01-22T23:35:21.137Z,"2km SSE of Home Gardens, California",quarry_blast
2014-01-20T22:33:58.100Z,35.5863,-92.2698,0.1,1.9,md,11,93.5999925120006,0.07186522,0.23,nm,nm012114a,2014-01-21T13:25:46.463Z,"1km SE of Fairfield Bay, Arkansas",earthquake
2014-01-20T22:18:39.600Z,38.8062,-122.7872,1,0.4,Md,,86.4,0.00898315,0.04,nc,nc72143945,2014-01-20T23:05:05.483Z,"4km NW of The Geysers, California",earthquake
2014-01-20T22:18:31.800Z,38.8035,-122.7833,1.4,0.5,Md,,90,0.00898315,0.02,nc,nc72143940,2014-01-21T00:34:05.369Z,"3km NW of The Geysers, California",earthquake
2014-01-20T22:13:36.000Z,49.3618,-120.4967,0,2.3,Md,,201.6,0.57492178,0.31,uw,uw60673287,2014-01-21T06:25:00.866Z,"10km S of Princeton, Canada",quarry
2014-01-20T22:10:08.900Z,38.7605,-122.7342,2,0.9,Md,,93.6,0.02694946,0.03,nc,nc72143930,2014-01-21T00:00:06.622Z,"2km SE of The Geysers, California",earthquake
2014-01-20T22:09:47.000Z,38.7598,-122.7372,1.8,1.3,Md,,75.6,0.00898315,0.02,nc,nc72143925,2014-01-20T23:31:03.317Z,"2km SE of The Geysers, California",earthquake
2014-01-20T22:09:22.560Z,32.2473333,-115.2518333,10,2.19,ml,10,224,0.1775,0.21,ci,ci11416026,2014-01-23T20:36:31.910Z,"8km WNW of Alberto Oviedo Mota, Mexico",earthquake
2014-01-20T22:08:24.000Z,61.4675,-151.5752,49.8,1.3,ml,4,140.399988768001,0.2766811,0.05,ak,ak11141182,2014-01-20T22:11:24.736Z,"86km W of Big Lake, Alaska",earthquake
2014-01-20T22:02:50.230Z,32.5565,-115.6528333,12.5,1.81,ml,14,134,0.1115,0.23,ci,ci11416010,2014-01-22T23:18:07.217Z,"6km WSW of Progreso, Mexico",earthquake
2014-01-20T21:54:54.000Z,63.1551,-151.4464,17.9,1.9,ml,13,79.1999936640005,0.3889705,0.43,ak,ak11141104,2014-01-20T22:09:15.352Z,"115km NW of Talkeetna, Alaska",earthquake
2014-01-20T21:54:23.500Z,45.4986,-112.4601,6,1.4,Md,16,122.4,0.16618833,0.11,mb,mb14521816,2014-01-23T00:44:56.521Z,"34km NNE of Dillon, Montana",earthquake
2014-01-20T21:53:49.230Z,33.7011667,-116.7401667,19.83,0.4,mh,3,160,0.02386,0.01,ci,ci37170053,2014-01-22T23:13:50.962Z,"4km SSW of Idyllwild-Pine Cove, California",earthquake
2014-01-20T21:53:44.180Z,36.0706667,-117.691,0.99,0.56,ml,9,86,0.07584,0.1,ci,ci11416002,2014-01-22T23:14:00.969Z,"42km NW of Searles Valley, California",earthquake
2014-01-20T21:45:41.600Z,46.359,-122.2653,17.3,0.3,Md,,237.6,0.03593261,0.13,uw,uw60673272,2014-01-21T05:42:32.115Z,"22km S of Morton, Washington",earthquake
2014-01-20T21:41:37.300Z,18.0195,-66.3216,8,2.2,Md,4,201.6,0.21110409,0.23,pr,pr14020022,2014-01-21T03:55:24.678Z,"1km ESE of Mariano Colon, Puerto Rico",earthquake
2014-01-20T21:35:56.000Z,60.0544,-153.417,149,2.2,ml,26,125.999989920001,0.1383406,0.65,ak,ak11141101,2014-01-20T22:09:14.667Z,"60km SW of Redoubt Volcano, Alaska",earthquake
2014-01-20T21:33:58.988Z,38.5707,-118.4582,10.3731,0.21,ml,5,161,0.076,0.108,nn,nn00435305,2014-01-22T18:00:23.548Z,"15km ENE of Hawthorne, Nevada",earthquake
2014-01-20T21:33:10.200Z,37.6187,-119.3898,7.4,1,Md,,140.4,0.24254513,0.3,nc,nc72143920,2014-01-22T17:44:06.243Z,"21km SE of Yosemite Valley, California",earthquake
2014-01-20T21:30:13.207Z,38.5753,-118.4466,8.9779,1.46,ml,13,92,0.08,0.1447,nn,nn00435302,2014-01-20T23:31:16.838Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-20T21:24:34.930Z,33.8365,-117.4956667,0.01,1.14,ml,35,97,0.103,0.15,ci,ci11415994,2014-01-22T23:10:20.970Z,"2km E of El Cerrito, California",quarry_blast
2014-01-20T21:11:54.400Z,38.8373,-122.8045,1.5,1,Md,,100.8,0.00898315,0.05,nc,nc72143915,2014-01-20T21:50:07.146Z,"7km WNW of Cobb, California",earthquake
2014-01-20T21:09:00.530Z,33.3285,-116.3811667,9.66,0.64,ml,19,109,0.01188,0.17,ci,ci11415986,2014-01-22T23:06:40.490Z,"8km N of Borrego Springs, California",earthquake
2014-01-20T21:06:19.650Z,34.1431667,-117.451,3.33,1.31,ml,46,60,0.07599,0.23,ci,ci11415978,2014-01-22T23:02:03.490Z,"5km NNW of Fontana, California",earthquake
2014-01-20T20:40:53.500Z,19.4347,-155.2038,32.6,1.6,Md,,122.4,0.03593261,0.08,hv,hv60627606,2014-01-22T01:12:43.847Z,"3km E of Volcano, Hawaii",earthquake
2014-01-20T20:39:40.600Z,37.624,-119.4075,0.7,1.9,Md,,151.2,0.26051143,0.08,nc,nc72143900,2014-01-20T23:36:02.070Z,"26km E of Yosemite Valley, California",earthquake
2014-01-20T20:32:30.600Z,38.837,-122.8045,2.3,1.1,Md,,54,0.00898315,0.03,nc,nc72143890,2014-01-20T20:58:06.515Z,"7km WNW of Cobb, California",earthquake
2014-01-20T20:32:22.000Z,38.8378,-122.8032,2.2,0.6,Md,,104.4,0.01796631,0.01,nc,nc72143885,2014-01-20T22:45:03.294Z,"7km WNW of Cobb, California",earthquake
2014-01-20T20:30:12.000Z,47.1607,-121.8068,0,0.4,Md,,147.6,0.04491576,0.12,uw,uw60673232,2014-01-21T18:24:20.612Z,"14km ESE of Enumclaw, Washington",quarry
2014-01-20T20:24:58.000Z,62.3322,-149.1013,3.3,1.8,ml,22,46.7999962560003,0.512938,0.86,ak,ak11141071,2014-01-20T20:36:16.650Z,"43km ENE of Y, Alaska",earthquake
2014-01-20T20:16:46.000Z,38.8075,-122.8137,2.6,0.9,Md,,104.4,0.00898315,0.03,nc,nc72143880,2014-01-20T22:11:04.478Z,"6km NW of The Geysers, California",earthquake
2014-01-20T20:12:06.850Z,34.3196667,-116.898,8.31,0.98,ml,25,85,0.06025,0.15,ci,ci11415962,2014-01-22T22:46:21.250Z,"8km NW of Big Bear City, California",earthquake
2014-01-20T20:11:12.440Z,34.3151667,-116.9015,8.26,2.16,ml,78,30,0.05509,0.14,ci,ci11415954,2014-01-22T22:39:02.553Z,"7km NW of Big Bear City, California",earthquake
2014-01-20T20:09:02.770Z,35.9266667,-117.1723333,0.01,0.82,ml,9,137,0.09689,0.15,ci,ci11415970,2014-01-22T22:22:09.526Z,"27km NE of Searles Valley, California",quarry_blast
2014-01-20T20:04:33.000Z,62.3473,-149.1535,13.8,1.6,ml,14,100.799991936001,0.5048532,0.9,ak,ak11141066,2014-01-20T20:21:06.233Z,"41km ENE of Y, Alaska",earthquake
2014-01-20T20:01:18.000Z,62.3457,-149.1325,0.2,1.7,ml,19,71.9999942400005,0.5039549,0.66,ak,ak11141063,2014-01-20T20:08:45.596Z,"42km ENE of Y, Alaska",earthquake
2014-01-20T19:58:53.580Z,33.4961667,-116.4935,15.52,0.47,ml,16,132,0.06282,0.13,ci,ci11415946,2014-01-22T22:19:48.040Z,"17km ESE of Anza, California",earthquake
2014-01-20T19:58:40.710Z,33.4976667,-116.4933333,15.48,0.77,ml,20,132,0.06206,0.14,ci,ci11415938,2014-01-22T22:15:39.310Z,"17km ESE of Anza, California",earthquake
2014-01-20T19:58:26.080Z,33.3585,-116.3541667,12.99,0.85,ml,26,173,0.03349,0.17,ci,ci11415930,2014-01-22T22:10:50.140Z,"11km N of Borrego Springs, California",earthquake
2014-01-20T19:40:08.550Z,32.9225,-115.6583333,6.9,2.49,ml,42,59,0.09288,0.16,ci,ci11415922,2014-01-22T22:04:29.781Z,"11km NW of Imperial, California",earthquake
2014-01-20T19:20:02.500Z,38.8392,-122.7853,2.1,0.8,Md,,190.8,0.00898315,0.01,nc,nc72143865,2014-01-20T21:08:02.633Z,"5km WNW of Cobb, California",earthquake
2014-01-20T19:17:49.321Z,38.5763,-118.4417,7.5679,1.8,ml,11,93,0.082,0.0787,nn,nn00435279,2014-01-21T03:20:19.692Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-20T19:12:21.189Z,38.5693,-118.4397,5.5215,0.09,ml,5,169,0.088,0.0222,nn,nn00435510,2014-01-22T17:23:05.229Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-20T18:17:51.591Z,38.6081,-118.4267,16,0.71,ml,4,232,0.077,,nn,nn00435263,2014-01-22T17:01:26.849Z,"19km ENE of Hawthorne, Nevada",earthquake
2014-01-20T18:12:36.543Z,39.6616,-119.6931,10.2893,0.15,ml,3,177,0.214,0.0076,nn,nn00435308,2014-01-20T21:46:08.447Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-20T18:05:12.000Z,38.8163,-122.821,3.2,0.9,Md,,79.2,0.00898315,0.02,nc,nc72143840,2014-01-20T18:35:05.997Z,"7km NW of The Geysers, California",earthquake
2014-01-20T17:56:27.900Z,17.3623,-66.5651,32,2.8,Md,5,270,0.75727978,0.05,pr,pr14020021,2014-01-21T01:59:08.694Z,"68km SSW of Santa Isabel, Puerto Rico",earthquake
2014-01-20T17:54:19.484Z,39.6607,-119.693,10.8701,0.08,ml,3,178,0.214,0.0194,nn,nn00435315,2014-01-20T23:17:19.814Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-20T17:54:06.000Z,38.7882,-122.7363,2.1,1.8,Md,,43.2,0.00898315,0.03,nc,nc72143830,2014-01-20T20:36:04.201Z,"2km NE of The Geysers, California",earthquake
2014-01-20T17:42:03.000Z,65.8599,-149.1594,7.6,1.8,ml,10,86.3999930880005,0.2353586,0.47,ak,ak11140905,2014-01-20T17:45:14.636Z,"117km NE of Manley Hot Springs, Alaska",earthquake
2014-01-20T17:39:04.814Z,39.6556,-119.6951,10.3684,0.81,ml,10,98,0.114,0.0921,nn,nn00435283,2014-01-20T19:27:27.789Z,"1km NE of Spanish Springs, Nevada",earthquake
2014-01-20T17:34:23.200Z,38.7918,-122.7737,4.1,0.6,Md,,100.8,0.01796631,0.02,nc,nc72143825,2014-01-20T18:14:03.739Z,"2km NW of The Geysers, California",earthquake
